status_type,year_born,gender,native_province,corruption_location,local_official,rankErin,sentence_details,economic_problem,corrupted_amount,sector,connections_with_tigers
Fly,1950-1959,Male,Hunan,Hunan,Yes,7,NA,Yes,NA,technology,No
Fly,1960-1969,Male,Tianjin,Tianjin,Yes,5,NA,No,NA,social service,No
Fly,1970-1979,Male,Jiangxi,Jiangxi,Yes,6,NA,NA,NA,social service,No
Fly,1950-1969,Male,Guangdong,Guangdong,Yes,5,NA,NA,NA,finance,No
Fly,1950-1959,Male,Hainan,Hainan,Yes,5,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shanxi,Shanxi,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Jiangsu,Ningxia,No,6,NA,No,NA,social service,No
Fly,1950-1969,Male,Liaoning,Guangdong,No,9,NA,NA,NA,social service,No
Fly,1980-1989,Male,Jilin,Shanghai,No,6,Life imprisonment,No,NA,CEHS,No
Fly,1960-1969,Male,Hainan,Hainan,Yes,8,NA,NA,NA,agriculture,No
Fly,1960-1969,Male,Guizhou,Guizhou,Yes,6,NA,No,NA,agriculture,No
Fly,1970-1979,Female,Shanghai,Shanghai,Yes,10,NA,Yes,"10,000,000-50,000,000",finance,No
Tiger,1940-1949,Male,Shandong,Sichuan,No,4,15-20 years imprisonment,Yes,"10,000,000-50,000,000",mining,Yes
Fly,1960-1969,Male,Hunan,Hunan,Yes,5,Life imprisonment,Yes,"10,000,000-50,000,000",transport,No
Tiger,1960-1969,Male,Hunan,Qinghai,No,4,NA,Yes,NA,social service,Yes
Fly,1960-1969,Male,Liaoning,Jilin,No,5,NA,Yes,"10,000,000-50,000,000",social service,No
Tiger,1950-1959,Male,Shanxi,Shanxi,Yes,4,NA,Yes,"10,000,000-50,000,000",mining,Yes
Fly,1940-1949,Male,Shanxi,Liaoning,No,7,NA,NA,NA,CEHS,No
Tiger,1950-1959,Male,Jiangsu,Beijing,No,5,15-20 years imprisonment,Yes,"10,000,000-50,000,000",finance,Yes
Fly,1960-1969,Male,Hainan,Jiangxi,No,9,NA,Yes,"10,000,000-50,000,000",infrastructure,No
Fly,1950-1959,Male,Jiangsu,Beijing,No,10,sentence_details,Yes,"10,000,000-50,000,000",infrastructure,Yes
Fly,1960-1969,Male,Jilin,Beijing,No,6,NA,Yes,"10,000,000-50,000,000",mining,No
Fly,1950-1959,Male,Hunan,Hunan,Yes,6,NA,Yes,"10,000,000-50,000,000",transport,No
Fly,1950-1959,Male,Jiangxi,Jiangxi,Yes,6,NA,Yes,"50,000,000-100,000,000",social service,No
Fly,1960-1969,Male,Hebei,Hebei,Yes,6,NA,Yes,"50,000,000-100,000,000",social service,No
Fly,1960-1969,Male,Henan,Beijing,No,6,Life imprisonment,Yes,"50,000,000-100,000,000",social service,No
Tiger,1950-1959,Male,Shandong,Hebei,No,4,15-20 years imprisonment,Yes,"50,000,000-100,000,000",social service,Yes
Tiger,1950-1959,Male,Guangdong,Guangdong,Yes,4,Life imprisonment,Yes,"50,000,000-100,000,000",social service,No
Tiger,1950-1959,Male,Hubei,Beijing,No,3,Life imprisonment,Yes,"50,000,000-100,000,000",infrastructure,No
Tiger,1950-1959,Male,Hubei,Gansu,No,4,Life imprisonment,Yes,NA,social service,Yes
Tiger,1940-1949,Male,Shaanxi,Beijing,No,3,Life imprisonment,No,NA,social service,Yes
Tiger,1950-1959,Male,Shanxi,Shaanxi,No,5,Life imprisonment,Yes,"50,000,000-100,000,000",social service,No
Fly,1960-1969,Male,Shandong,Shanxi,No,6,20 -25 years imprisonment,Yes,"50,000,000-100,000,000",infrastructure,No
Fly,1960-1969,Male,Jiangsu,Jiangsu,Yes,6,Life imprisonment,No,NA,social service,No
Fly,1960-1969,Male,Fujian,Inner Mongolia,No,7,NA,Yes,"50,000,000-100,000,000",infrastructure,No
Fly,1950-1959,Male,Jiangsu,Guangdong,No,5,Life imprisonment,Yes,"50,000,000-100,000,000",social service,Yes
Fly,1960-1969,Male,Sichuan,Sichuan,Yes,5,Life imprisonment,Yes,"50,000,000-100,000,000",social service,No
Fly,1960-1969,Male,Yunnan,Yunnan,Yes,6,NA,Yes,"50,000,000-100,000,000",social service,No
Tiger,1950-1959,Male,Shanxi,Beijing,No,3,Life imprisonment,Yes,"50,000,000-100,000,000",mining,Yes
Fly,1960-1969,Female,Beijing,Beijing,Yes,6,5-10 years imprisonment,Yes,"50,000,000-100,000,000",finance,No
Tiger,1950-1959,Male,Shanxi,Shanxi,Yes,4,NA,Yes,"50,000,000-100,000,000",mining,Yes
Tiger,1960-1969,Male,Anhui,Anhui,Yes,4,Life imprisonment,Yes,"50,000,000-100,000,000",social service,No
Fly,1950-1959,Male,Guangdong,Guangdong,Yes,5,Life imprisonment,Yes,"50,000,000-100,000,000",social service,Yes
Tiger,1950-1959,Male,Chongqing,Hainan,No,4,NA,Yes,"50,000,000-100,000,000",technology,Yes
Fly,1980-1989,Male,Ningxia,Guangdong,No,8,Life imprisonment,Yes,"50,000,000-100,000,000",real estate,No
Fly,1980-1989,Male,Qinghai,Shandong,No,10,NA,NA,NA,social service,No
Fly,1960-1969,Male,Jiangxi,Jiangxi,Yes,9,Life imprisonment,Yes,"50,000,000-100,000,000",social service,No
Fly,1960-1969,Male,Heilongjiang,Heilongjiang,Yes,9,Life imprisonment,NA,NA,finance,No
Tiger,1950-1959,Male,Shanxi,Beijing,No,6,NA,Yes,"50,000,000-100,000,000",mining,Yes
Tiger,1950-1959,Male,Hunan,Hunan,Yes,4,NA,Yes,"100,000,000+",social service,Yes
Tiger,1950-1959,Male,Jiangsu,Beijing,No,4,Life imprisonment,Yes,"100,000,000+",social service,Yes
Tiger,1940-1949,Male,Jilin,Jiangxi,No,4,Life imprisonment,Yes,"100,000,000+",infrastructure,Yes
Tiger,1970-1979,Male,Shandong,Hubei,No,4,Life imprisonment,NA,NA,social service,Yes
Fly,1950-1959,Male,Jiangsu,Shanghai,No,8,Life imprisonment,Yes,"100,000,000+",energy,No
Fly,1960-1969,Male,Shandong,Shandong,Yes,6,Life imprisonment,No,NA,social service,No
Fly,1960-1969,Male,Guangdong,Guangdong,Yes,9,Life imprisonment,NA,NA,finance,No
Tiger,1950-1959,Male,Beijing,Shanxi,No,4,NA,Yes,"100,000,000+",social service,Yes
Fly,1950-1959,Male,Henan,Henan,Yes,5,Life imprisonment,NA,NA,social service,No
Fly,1950-1959,Male,Tibet,Guangdong,No,6,Life imprisonment,NA,NA,finance,No
Fly,1950-1959,Male,Guangxi,Guangxi,Yes,6,Life imprisonment,NA,NA,social service,No
Tiger,1940-1949,Male,Jiangsu,Beijing,No,2,NA,Yes,"100,000,000+",mining,Yes
Tiger,1950-1959,Male,Henan,Henan,Yes,4,Life imprisonment,Yes,"100,000,000+",mining,No
Tiger,1950-1959,Male,Anhui,Liaoning,No,4,Life imprisonment,Yes,"100,000,000+",CEHS,No
Tiger,1960-1969,Male,Zhejiang,Zhejiang,Yes,5,Life imprisonment,Yes,"100,000,000+",social service,No
Tiger,1960-1969,Male,Henan,Beijing,No,4,Life imprisonment,Yes,"100,000,000+",finance,No
Fly,1950-1959,Male,Liaoning,Beijing,No,8,Life imprisonment,NA,NA,finance,No
Fly,1960-1969,Male,Guangdong,Guangdong,Yes,7,Life imprisonment,Yes,"100,000,000+",social service,No
Fly,1970-1979,Male,Guangdong,Beijing,No,6,NA,Yes,"100,000,000+",mining,No
Tiger,1940-1949,Male,Shaanxi,Yunnan,No,3,NA,Yes,"100,000,000+",CEHS,Yes
Fly,1950-1959,Male,Anhui,Sichuan,No,6,Life imprisonment,Yes,NA,social service,No
Fly,1950-1959,Female,Shandong,Guangdong,No,8,Life imprisonment,NA,NA,social service,No
Fly,1980-1989,Male,Ningxia,Sichuan,No,6,Life imprisonment,NA,NA,finance,No
Tiger,1960-1969,Male,Guangdong,Guangdong,Yes,4,5-10 years imprisonment,Yes,"100,000,000+",agriculture,No
Tiger,1960-1969,Male,Heilongjiang,Heilongjiang,Yes,8,15-20 years imprisonment,Yes,"100,000,000+",finance,No
Tiger,1950-1959,Male,Henan,Henan,Yes,4,Life imprisonment,NA,NA,social service,Yes
Fly,1950-1959,Male,Shanxi,Inner Mongolia,No,5,Life imprisonment,NA,NA,infrastructure,No
Fly,1950-1959,Male,Shanxi,Shanxi,Yes,6,NA,Yes,"100,000,000+",mining,No
Tiger,1950-1959,Male,Hainan,Guangdong,No,3,NA,Yes,"100,000,000+",social service,Yes
Fly,1950-1959,Female,Shanxi,Beijing,No,7,NA,Yes,"100,000,000+",real estate,No
Fly,1960-1969,Male,Henan,Henan,Yes,6,10-15 years imprisonment,NA,NA,social service,No
Tiger,1950-1959,Male,Hebei,Beijing,No,4,NA,NA,NA,social service,No
Fly,1960-1969,Male,Heilongjiang,Heilongjiang,Yes,5,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Ningxia,Ningxia,Yes,6,NA,No,NA,social service,No
Fly,1960-1969,Male,Ningxia,Ningxia,Yes,10,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Anhui,Beijing,No,7,NA,NA,NA,finance,No
Fly,1950-1969,Male,Henan,Beijing,No,7,NA,NA,NA,finance,No
Fly,1940-1949,Male,Hubei,Shaanxi,No,7,NA,NA,NA,transport,No
Tiger,1950-1959,Male,Jiangsu,Beijing,No,5,NA,NA,NA,transport,No
Tiger,1950-1959,Male,Jiangsu,Shanghai,No,5,NA,NA,NA,finance,No
Tiger,1950-1959,Male,Shandong,Xinjiang,No,4,NA,No,NA,manufacturing,No
Tiger,1950-1959,Male,Inner Mongolia,Beijing,No,4,NA,No,NA,mining,No
Tiger,1960-1969,Male,Tianjin,Tianjin,Yes,4,NA,NA,NA,social service,No
Fly,1950-1969,Male,Hubei,Beijing,No,9,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Ningxia,Ningxia,Yes,7,NA,NA,NA,social service,No
Fly,1950-1959,Male,Hunan,Guangxi,No,5,NA,NA,NA,manufacturing,No
Fly,1960-1969,Male,Yunnan,Yunnan,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shanxi,Shanxi,Yes,7,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shanxi,Shanxi,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shanxi,Shanxi,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shanxi,Shanxi,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Guangdong,Hainan,No,6,NA,NA,NA,social service,No
Tiger,1950-1959,Male,Inner Mongolia,Inner Mongolia,Yes,3,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shandong,Shandong,Yes,8,NA,NA,NA,agriculture,No
Fly,1960-1969,Female,Sichuan,Sichuan,Yes,5,NA,NA,NA,transport,No
Fly,1960-1969,Male,Shandong,Shandong,Yes,5,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hubei,Hubei,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shanxi,Shanxi,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shanxi,Shanxi,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shanxi,Shanxi,Yes,9,NA,NA,NA,social service,No
Fly,1960-1969,Male,Xinjiang,Xinjiang,Yes,5,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shandong,Guizhou,No,9,NA,NA,NA,transport,No
Fly,1960-1969,Male,Anhui,Guizhou,No,7,NA,NA,NA,transport,No
Fly,1960-1969,Male,Hunan,Hubei,No,9,NA,NA,NA,transport,No
Fly,1960-1969,Male,Inner Mongolia,Inner Mongolia,Yes,10,NA,NA,NA,social service,No
Fly,1950-1959,Female,Henan,Yunnan,No,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shandong,Heilongjiang,No,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shandong,Shandong,Yes,8,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hunan,Hunan,Yes,8,NA,NA,NA,social service,No
Fly,1950-1959,Male,Guizhou,Guizhou,Yes,9,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Guizhou,Guizhou,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Anhui,Anhui,Yes,7,NA,NA,NA,social service,No
Fly,1950-1959,Male,Zhejiang,Xinjiang,No,9,NA,NA,NA,manufacturing,No
Fly,1950-1959,Male,Hubei,Hubei,Yes,7,NA,NA,NA,social service,No
Fly,1960-1969,Male,Heilongjiang,Heilongjiang,Yes,8,NA,NA,NA,social service,No
Fly,1960-1969,Male,Yunnan,Yunnan,Yes,5,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Chongqing,Xinjiang,No,10,NA,NA,NA,manufacturing,No
Fly,1950-1959,Male,Guizhou,Sichuan,No,9,NA,NA,NA,finance,No
Fly,1960-1969,Male,Gansu,Xinjiang,No,6,NA,NA,NA,social service,No
Tiger,1960-1969,Male,Shandong,Guizhou,No,4,NA,NA,NA,social service,No
Fly,1950-1959,Male,Jiangxi,Jiangxi,Yes,10,NA,NA,NA,energy,No
Fly,1960-1969,Male,Guangdong,Guangdong,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Heilongjiang,Heilongjiang,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Anhui,Anhui,Yes,10,NA,NA,NA,social service,No
Fly,1960-1969,Male,Inner Mongolia,Shaanxi,No,6,NA,NA,NA,infrastructure,No
Fly,1950-1969,Male,Zhejiang,Shaanxi,No,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hebei,Tianjin,No,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Fujian,Fujian,Yes,5,NA,NA,NA,technology,No
Fly,1950-1959,Male,Anhui,Anhui,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Anhui,Anhui,Yes,10,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Sichuan,Shaanxi,No,9,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Heilongjiang,Heilongjiang,Yes,5,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Guangdong,Guangdong,Yes,6,NA,NA,NA,social service,No
Fly,1970-1979,Male,Jiangsu,Hunan,No,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Liaoning,Liaoning,Yes,6,NA,NA,NA,social service,No
Fly,1970-1979,Male,Zhejiang,Beijing,No,8,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Hebei,Hubei,No,9,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hubei,Hubei,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shaanxi,Shaanxi,Yes,9,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shaanxi,Shaanxi,Yes,7,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Shandong,Anhui,No,9,NA,NA,NA,energy,No
Fly,1960-1969,Male,Liaoning,Liaoning,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Liaoning,Liaoning,Yes,7,NA,NA,NA,social service,No
Fly,1960-1969,Male,Guangdong,Guangdong,Yes,7,NA,NA,NA,mining,No
Fly,1950-1959,Male,Sichuan,Chongqing,No,9,NA,NA,NA,finance,No
Fly,1960-1969,Male,Shandong,Liaoning,No,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Beijing,Guizhou,No,9,NA,NA,NA,finance,No
Fly,1950-1959,Male,Hubei,Hubei,Yes,10,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shandong,Hubei,No,10,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Liaoning,Yunnan,No,10,NA,NA,NA,social service,No
Fly,1960-1969,Male,Yunnan,Yunnan,Yes,7,NA,NA,NA,social service,No
Fly,1950-1959,Male,Henan,Guizhou,No,5,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Guizhou,Guizhou,Yes,5,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Ningxia,Ningxia,Yes,6,NA,NA,NA,finance,No
Fly,1950-1959,Female,Zhejiang,Chongqing,No,7,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Hebei,Hebei,Yes,6,NA,NA,NA,CEHS,No
Fly,1980-1989,Male,Liaoning,Hebei,No,10,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Hebei,Hebei,Yes,6,NA,NA,NA,social service,No
Tiger,1960-1969,Male,Jiangxi,Beijing,No,4,NA,NA,NA,finance,No
Fly,1960-1969,Male,Hunan,Hunan,Yes,6,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Jilin,Jilin,Yes,10,NA,NA,NA,social service,No
Fly,1960-1969,Female,Hubei,Hubei,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hubei,Hubei,Yes,9,NA,NA,NA,social service,No
Fly,1950-1959,Male,Guizhou,Jilin,No,8,NA,NA,NA,social service,No
Fly,1950-1959,Male,Zhejiang,Tibet,No,9,NA,NA,NA,social service,No
Fly,1950-1959,Male,Jiangxi,Jiangxi,Yes,5,NA,NA,NA,finance,No
Tiger,1960-1969,Male,Liaoning,Inner Mongolia,No,4,NA,NA,NA,social service,No
Fly,1980-1989,Male,Jiangxi,Jiangxi,Yes,6,NA,NA,NA,finance,No
Fly,1960-1969,Male,Guangdong,Guangdong,Yes,8,NA,NA,NA,social service,No
Fly,1960-1969,Male,Henan,Henan,Yes,9,NA,NA,NA,social service,No
Fly,1960-1969,Male,Inner Mongolia,Inner Mongolia,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shanxi,Shaanxi,No,5,NA,NA,NA,technology,No
Fly,1960-1969,Male,Liaoning,Liaoning,Yes,5,NA,NA,NA,social service,No
Fly,1950-1959,Male,Hubei,Hunan,No,8,NA,NA,NA,social service,No
Fly,1950-1959,Male,Yunnan,Guizhou,No,8,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Jiangsu,Jiangsu,Yes,9,NA,NA,NA,social service,No
Fly,1960-1969,Male,Ningxia,Ningxia,Yes,7,NA,NA,NA,transport,No
Fly,1950-1959,Male,Ningxia,Ningxia,Yes,9,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Tianjin,Jilin,No,9,NA,NA,NA,transport,No
Fly,1950-1959,Male,Shanxi,Shanxi,Yes,10,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shaanxi,Shanxi,No,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Inner Mongolia,Liaoning,No,6,NA,NA,NA,social service,No
Tiger,1960-1969,Male,Sichuan,Guizhou,No,4,NA,NA,NA,social service,No
Tiger,1950-1959,Male,Liaoning,Beijing,No,4,NA,NA,NA,social service,No
Fly,1950-1959,Male,Yunnan,Yunnan,Yes,7,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shanxi,Shanxi,Yes,7,NA,NA,NA,social service,No
Fly,1960-1969,Male,Henan,Henan,Yes,8,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shanxi,Shanxi,Yes,8,NA,NA,NA,mining,No
Fly,1950-1959,Male,Shanxi,Shanxi,Yes,9,NA,NA,NA,social service,No
Fly,1980-1989,Male,Guangdong,Guangdong,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Female,Hebei,Tianjin,No,7,NA,NA,NA,infrastructure,No
Fly,1960-1969,Male,Jiangsu,Hubei,No,7,NA,NA,NA,social service,No
Fly,1950-1959,Male,Jilin,Jiangxi,No,7,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Henan,Henan,Yes,6,NA,NA,NA,transport,No
Fly,1960-1969,Male,Heilongjiang,Shanghai,No,10,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Hebei,Hebei,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Hebei,Hebei,Yes,10,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shanxi,Gansu,No,5,NA,NA,NA,social service,No
Fly,1950-1959,Male,Henan,Henan,Yes,7,NA,NA,NA,social service,No
Fly,1950-1959,Male,Ningxia,Ningxia,Yes,7,NA,NA,NA,finance,No
Fly,1960-1969,Male,Hebei,Ningxia,No,7,NA,NA,NA,social service,No
Fly,1950-1959,Male,Sichuan,Sichuan,Yes,7,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Hebei,Hebei,Yes,6,NA,NA,NA,infrastructure,No
Fly,1950-1959,Male,Chongqing,Chongqing,Yes,7,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Guizhou,Inner Mongolia,No,5,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hunan,Hunan,Yes,9,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hebei,Guangdong,No,7,NA,NA,NA,social service,No
Fly,1960-1969,Male,Guizhou,Guizhou,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Tianjin,Hebei,No,9,NA,NA,NA,social service,No
Fly,1960-1969,Male,Heilongjiang,Heilongjiang,Yes,6,NA,NA,NA,transport,No
Fly,1950-1959,Male,Xinjiang,Inner Mongolia,No,5,NA,NA,NA,social service,No
Fly,1960-1969,Male,Sichuan,Chongqing,No,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Guangdong,Guangdong,Yes,7,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Jilin,Jilin,Yes,9,NA,NA,NA,transport,No
Fly,1960-1969,Male,Jiangxi,Sichuan,No,5,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hebei,Inner Mongolia,No,7,NA,No,NA,social service,No
Fly,1960-1969,Male,Hunan,Hunan,Yes,9,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shanxi,Shanxi,Yes,8,NA,NA,NA,social service,No
Fly,1960-1969,Male,Chongqing,Chongqing,Yes,9,NA,NA,NA,social service,No
Fly,1950-1959,Male,Chongqing,Chongqing,Yes,5,NA,NA,NA,finance,No
Fly,1960-1969,Male,Hebei,Hebei,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Guangxi,Guangdong,No,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Guangdong,Guangdong,Yes,8,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shandong,Heilongjiang,No,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shanxi,Shanxi,Yes,10,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shandong,Shandong,Yes,7,NA,NA,NA,social service,No
Fly,1960-1969,Male,Heilongjiang,Heilongjiang,Yes,9,NA,NA,NA,infrastructure,No
Fly,1970-1979,Male,Tianjin,Tianjin,Yes,9,NA,NA,NA,social service,No
Fly,1950-1959,Male,Zhejiang,Shanghai,No,9,NA,NA,NA,finance,No
Fly,1950-1959,Male,Chongqing,Chongqing,Yes,9,NA,NA,NA,energy,No
Fly,1960-1969,Male,Henan,Henan,Yes,8,NA,NA,NA,social service,No
Fly,1950-1959,Male,Gansu,Qinghai,No,5,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hubei,Guangdong,No,9,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Shanxi,Shanxi,Yes,8,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shanxi,Shanxi,Yes,10,NA,NA,NA,social service,No
Fly,1960-1969,Male,Gansu,Gansu,Yes,7,NA,NA,NA,social service,No
Fly,1960-1969,Male,Sichuan,Sichuan,Yes,7,NA,No,NA,social service,No
Fly,1970-1979,Male,Hubei,Chongqing,No,8,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hubei,Sichuan,No,7,NA,No,NA,real estate,No
Fly,1950-1959,Male,Guangdong,Guangdong,Yes,5,NA,NA,NA,social service,No
Fly,1950-1959,Male,Henan,Henan,Yes,9,NA,NA,NA,mining,No
Fly,1960-1969,Male,Jiangsu,Beijing,No,7,NA,NA,NA,technology,No
Fly,1950-1959,Male,Jilin,Jilin,Yes,8,NA,NA,NA,social service,No
Fly,1960-1969,Male,Heilongjiang,Jilin,No,10,NA,NA,NA,social service,No
Fly,1970-1979,Male,Guangdong,Guangdong,Yes,8,NA,NA,NA,social service,No
Fly,1950-1959,Male,Zhejiang,Shanghai,No,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Gansu,Gansu,Yes,9,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Inner Mongolia,Inner Mongolia,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Anhui,Anhui,Yes,10,NA,NA,NA,social service,No
Fly,1950-1959,Male,Chongqing,Chongqing,Yes,9,NA,NA,NA,CEHS,No
Fly,1960-1969,Female,Inner Mongolia,Inner Mongolia,Yes,7,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Inner Mongolia,Inner Mongolia,Yes,6,NA,NA,NA,social service,No
Tiger,1950-1959,Male,Hebei,Jilin,No,4,NA,NA,NA,social service,No
Fly,1950-1959,Male,Guangdong,Guangdong,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shanxi,Shaanxi,No,8,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Shanxi,Sichuan,No,9,NA,NA,NA,finance,No
Fly,1960-1969,Male,Shanxi,Shanxi,Yes,9,NA,NA,NA,socials service,No
Fly,1950-1959,Male,Jilin,Jilin,Yes,6,NA,NA,NA,transport,No
Tiger,1960-1969,Male,Hunan,Beijing,No,5,NA,NA,NA,transport,No
Tiger,1950-1959,Male,Inner Mongolia,Inner Mongolia,Yes,4,NA,NA,NA,social service,No
Tiger,1950-1959,Male,Shandong,Shaanxi,No,4,NA,No,NA,social service,No
Tiger,1950-1959,Male,Shandong,Shandong,Yes,4,NA,NA,NA,social service,No
Tiger,1950-1959,Male,Heilongjiang,Guangxi,No,4,NA,No,NA,social service,No
Tiger,1950-1959,Male,Henan,Beijing,No,3,NA,No,NA,social service,No
Fly,1950-1959,Male,Shanxi,Shanxi,Yes,5,NA,No,NA,mining,No
Tiger,1950-1959,Male,Hebei,Beijing,No,3,NA,No,NA,social service,No
Tiger,1950-1959,Male,Tianjin,Beijing,No,4,NA,NA,NA,social service,No
Tiger,1950-1959,Male,Hebei,Beijing,No,4,NA,NA,NA,social service,No
Tiger,1950-1959,Female,Shandong,Beijing,No,4,NA,NA,NA,social service,No
Tiger,1950-1959,Female,Shandong,Beijing,No,3,NA,NA,NA,social service,No
Tiger,1950-1959,Male,Hebei,Beijing,No,3,NA,NA,NA,social service,No
Tiger,1950-1959,Male,Shaanxi,Beijing,No,3,NA,NA,NA,social service,No
Tiger,1950-1959,Male,Chongqing,Beijing,No,4,NA,NA,NA,social service,No
Fly,1970-1979,Male,Jilin,Beijing,No,8,NA,NA,NA,social service,No
Tiger,1950-1959,Male,Shaanxi,Beijing,No,3,NA,NA,NA,finance,No
Tiger,1950-1959,Male,Shaanxi,Beijing,No,4,NA,NA,NA,social service,No
Fly,1950-1969,Male,Hebei,Beijing,No,5,NA,NA,NA,transport,No
Tiger,1940-1949,Male,Heilongjiang,Beijing,No,4,NA,NA,NA,CEHS,No
Tiger,1950-1959,Male,Jiangsu,Beijing,No,4,NA,NA,NA,agriculture,No
Tiger,1970-1979,Male,Beijing,Beijing,Yes,4,NA,NA,NA,social service,No
Tiger,1950-1959,Male,Jilin,Beijing,No,5,NA,NA,NA,social service,No
Tiger,1950-1959,Male,Liaoning,Fujian,No,5,NA,NA,NA,social service,No
Tiger,1960-1969,Male,Guangdong,Guangdong,Yes,4,NA,NA,NA,social service,No
Fly,1940-1949,Male,Liaoning,Beijing,No,9,NA,No,NA,CEHS,No
Tiger,1960-1969,Male,Heilongjiang,Beijing,No,5,NA,NA,NA,technology,No
Fly,1950-1959,Male,Guangdong,Guangdong,Yes,10,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shandong,Guangdong,No,10,NA,NA,NA,social service,No
Fly,1950-1959,Male,Jilin,Jilin,Yes,8,NA,NA,NA,social service,No
